Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,788,57.5,836.052,-761,-25.367,34258.033
Moderate_Risk:Fibonacci,789,48.833,964.764,-1418,-47.267,20105.72
Moderate_Risk:Fibonacci,790,38.267,722.547,-1677,-55.9,32122.093
Moderate_Risk:Fibonacci,791,50.4,992.11,-1968,-65.6,11278.8
Moderate_Risk:Fibonacci,792,49.133,845.568,-837,-27.9,29589.886
Moderate_Risk:Fibonacci,793,49.167,1079.799,-87,-2.9,57321.886
Moderate_Risk:Fibonacci,794,42.233,810.806,-1817,-60.567,14792.944
Moderate_Risk:Fibonacci,795,52.667,966.437,-1347,-44.9,20681.403
Moderate_Risk:Fibonacci,796,48.4,961.903,-592,-19.733,36758.547
Moderate_Risk:Fibonacci,797,51.533,985.499,-586,-19.533,39603.292
Moderate_Risk:Fibonacci,798,51.933,741.582,-1603,-53.433,15159.151
Moderate_Risk:Fibonacci,799,51.3,859.045,-915,-30.5,34824.948
Moderate_Risk:Fibonacci,800,35.4,673.903,-1867,-62.233,14328.185
Moderate_Risk:Fibonacci,801,59.467,1092.464,3138,104.6,136932.662
Moderate_Risk:Fibonacci,802,48.867,955.568,-937,-31.233,32455.978
Moderate_Risk:Fibonacci,803,49.6,935.834,-1104,-36.8,34785.752
Moderate_Risk:Fibonacci,804,50.767,1105.771,-698,-23.267,27871.582
Moderate_Risk:Fibonacci,805,37.9,812.507,-1384,-46.133,32454.809
Moderate_Risk:Fibonacci,806,40.333,751.333,-1761,-58.7,26349.321
Moderate_Risk:Fibonacci,807,49.133,801.637,-1399,-46.633,52253.826
Moderate_Risk:Fibonacci,808,58.033,1078.171,876,29.2,80073.338
Moderate_Risk:Fibonacci,809,49.233,983.495,-1422,-47.4,22182.041
Moderate_Risk:Fibonacci,810,57.433,1147.909,2486,82.867,92642.051
Moderate_Risk:Fibonacci,811,52.4,1039.766,-980,-32.667,24773.954
Moderate_Risk:Fibonacci,812,42.033,645.895,-2701,-90.033,2980.033
Moderate_Risk:Fibonacci,813,39.733,729.995,-2329,-77.633,8786.654
Moderate_Risk:Fibonacci,814,52.7,1070.976,-945,-31.5,24130.603
Moderate_Risk:Fibonacci,815,47.767,1044.599,-131,-4.367,54469.62
Moderate_Risk:Fibonacci,816,45.7,818.079,-1406,-46.867,33162.947
Moderate_Risk:Fibonacci,817,58.033,876.378,-1244,-41.467,22790.326
Moderate_Risk:Fibonacci,818,41.5,1034.052,986,32.867,98903.568
Moderate_Risk:Fibonacci,819,50.1,769.748,-1858,-61.933,14743.926
Moderate_Risk:Fibonacci,820,49.867,854.809,-1166,-38.867,20501.499
Moderate_Risk:Fibonacci,821,50.867,839.982,121,4.033,88481.275
Moderate_Risk:Fibonacci,822,47.567,865.909,-676,-22.533,59260.12
Moderate_Risk:Fibonacci,823,51.167,1024.902,-236,-7.867,41241.361
Moderate_Risk:Fibonacci,824,43.467,607.016,-2559,-85.3,6482.7
Moderate_Risk:Fibonacci,825,62.7,860.7,-383,-12.767,28272.323
Moderate_Risk:Fibonacci,826,51.733,1180.961,-87,-2.9,56870.3
Moderate_Risk:Fibonacci,827,56.333,895.471,-752,-25.067,31462.478
Moderate_Risk:Fibonacci,828,51.5,1052.052,-1302,-43.4,19927.628
Moderate_Risk:Fibonacci,829,50.467,780.464,-2468,-82.267,6914.754
Moderate_Risk:Fibonacci,830,52.933,1105.857,-273,-9.1,33912.024
Moderate_Risk:Fibonacci,831,51.567,741.495,-1777,-59.233,13907.978
Moderate_Risk:Fibonacci,832,52.333,1311.471,423,14.1,48588.024
Moderate_Risk:Fibonacci,833,48.533,1009.499,-1207,-40.233,25860.599
