Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,369,100,0,-170,-5.667,77.54,,,
Low_Risk:Flat-Bet,370,100,0,-154,-5.133,80.464,,,
Low_Risk:Flat-Bet,371,100,0,-192,-6.4,73.214,,,
Low_Risk:Flat-Bet,372,100,0,-276,-9.2,92.579,,,
Low_Risk:Flat-Bet,373,100,0,-154,-5.133,91.775,,,
Low_Risk:Flat-Bet,374,100,0,-142,-4.733,139.444,,,
Low_Risk:Flat-Bet,375,100,0,-86,-2.867,119.361,,,
Low_Risk:Flat-Bet,376,100,0,-186,-6.2,78.993,,,
Low_Risk:Flat-Bet,377,100,0,-128,-4.267,106.685,,,
Low_Risk:Flat-Bet,378,100,0,-106,-3.533,109.43,,,
